States,2019,2019_lower, 2019_upper
Mbarara,4.4 ,3.4 , 5.6
Mitooma,1.4 ,1.0 , 1.8
Mityana,1.3 ,0.9 , 1.8
Moroto,0.5 ,0.4 , 0.7
Moyo,0.5 ,0.3 , 0.7
Mpigi,1.9 ,1.4 , 2.5
Mubende,1.2 ,0.9 , 1.7
Mukono,1.3 ,1.0 , 1.6
Nabilatuk,<0.1 ,<0.1 , <0.1
Nakapiripirit,0.4 ,0.3 , 0.6
Nakaseke,1.3 ,0.9 , 1.7
Nakasongola,1.2 ,0.9 , 1.6
Namayingo,1.5 ,1.1 , 2.0
Namisindwa,0.3 ,0.2 , 0.4
Namutumba,0.4 ,0.3 , 0.5
Napak,0.3 ,0.2 , 0.5
Nebbi,0.8 ,0.5 , 1.2
Ngora,0.6 ,0.4 , 0.9
Ntoroko,0.9 ,0.6 , 1.2
Ntungamo,1.2 ,0.9 , 1.5
Nwoya,1.0 ,0.7 , 1.3
Obongi,0.4 ,0.2 , 0.6
Omoro,1.6 ,1.0 , 2.2
Otuke,1.3 ,0.8 , 1.9
Oyam,1.6 ,1.2 , 2.2
Pader,2.0 ,1.3 , 2.9
Pakwach,1.0 ,0.7 , 1.4
Pallisa,0.4 ,0.3 , 0.5
Rakai,1.2 ,0.8 , 1.6
Rubanda,0.5 ,0.3 , 0.8
Rubirizi,2.1 ,1.3 , 3.0
Rukiga,1.1 ,0.7 , 1.6
Rukungiri,1.4 ,1.0 , 2.0
Rwampara,1.0 ,0.7 , 1.3
Serere,0.6 ,0.4 , 0.9
Sheema,1.8 ,1.1 , 2.7
Sironko,0.5 ,0.4 , 0.7
Soroti,1.1 ,0.8 , 1.4
Ssembabule,1.0 ,0.7 , 1.6
Tororo,1.3 ,1.0 , 1.7
Wakiso,1.7 ,1.4 , 2.0
Yumbe,0.3 ,0.2 , 0.4
Zombo,0.9 ,0.6 , 1.3
National,1.2 ,0.7,1.7
